LocID,MeanConsecDistance,MeanConsecVertAngle,Interaction,MovementClass
03_01_0146,0.11783752568986561,0.7640875408246675,0.09003818522123298,1
03_01_0147,0.11634985391494655,0.7752784420272587,0.0902035334732789,1
03_01_0148,0.13012532983939495,0.5968431485081546,0.0776644115620066,1
03_01_0149,0.16280982265670474,0.7642990125082533,0.12443538668316327,1
03_01_0150,0.1730594337948202,0.7914764260778512,0.1369724621589808,1
03_01_0151,0.17385108804964586,0.7956982148910328,0.13833300041796698,1
03_01_0152,0.15109326302159337,0.7607453279262872,0.11494349392481482,1
03_01_0153,0.14362885750708002,0.7706175544925337,0.11068291892666259,1
03_01_0154,0.1316253492337254,0.7528579018162356,0.09909518424993176,1
03_01_0155,0.11476422068950173,0.7260788805616543,0.08332787688676406,1
03_01_0156,0.09575369395499582,0.5737745609340743,0.05494103370684345,1
03_01_0157,0.08538443361440211,0.546892091615139,0.046696071490754346,1
03_01_0158,0.10594803943540652,0.6929207568224615,0.07341359566943788,1
03_01_0159,0.12600862147934677,0.7010579703524118,0.08833934842121617,1
03_01_0160,0.13013214815035878,0.7224893355172626,0.09401908924658668,1
03_01_0161,0.1460825827800622,0.8619725222086886,0.12591917232968974,1
03_01_0162,0.16763587455396298,0.9180565040747269,0.15389920495052073,1
03_01_0163,0.16594983185388062,0.9455639876786931,0.15691618476236396,1
03_01_0164,0.16249759093576696,0.9409937375603452,0.15290921543919941,1
03_01_0165,0.14469822677925126,0.925916116677748,0.13397842022960044,1
03_01_0166,0.13058122709945616,0.7675441168604344,0.1002268526326039,1
03_01_0167,0.14211398166830644,0.734508196925295,0.1043838844330622,1
03_01_0168,0.18058725528411917,0.7215147671127203,0.13029637143984663,1
03_01_0169,0.17714168743867165,0.7396188293303965,0.13101732748900133,1
03_01_0170,0.18330576096502046,0.5728460249680509,0.1050059765225557,1
03_01_0171,0.20642827980833886,0.7431421886521097,0.15340556365645905,1
03_01_0172,0.251132207584393,0.7714942633738705,0.1937470574997752,1
03_01_0173,0.2549230011518649,0.78031227047153,0.19891954582422813,1
03_01_0174,0.23684790776743045,0.780702240354603,0.18490769221733333,1
03_01_0175,0.26188681509148254,0.9625816477680421,0.2520874419994838,1
03_01_0176,0.23381155344175536,0.7745554371217355,0.18110000998019082,1
03_01_0177,0.21485802278325142,0.7824132598410886,0.16810776600885463,1
03_01_0178,0.18262734853656654,0.7816625002242165,0.142752949866412,1
03_01_0179,0.14665448213337956,0.782685848404281,0.11478438777085466,1
03_01_0180,0.10885499419588238,0.7881237330993011,0.08579120439216156,1
03_01_0181,0.07883326628476685,0.7841083100415199,0.061813819201601665,1
03_01_0182,0.10695148195701884,0.7738859908963106,0.08276825359213641,1
03_01_0183,0.09819771113790592,0.7664144591637798,0.07526014567287924,1
03_01_0184,0.09837520257348961,0.6056463442003953,0.059580581798607306,1
03_01_0185,0.11126411850629911,0.5978927574408784,0.06652401061795984,1
03_01_0186,0.1086681115090375,0.767000505993408,0.08334849651277984,1
03_01_0187,0.1389022746186511,0.7241366095701185,0.10058422220392753,1
03_01_0188,0.12332655495658515,0.5927410587968223,0.07310071276273077,1
03_01_0189,0.17077769071469517,0.6964969333037196,0.1189461378594763,1
03_01_0190,0.17547446308069017,0.699985716900793,0.12282961783731865,1
03_01_0191,0.18953803154127133,0.7205316706866922,0.13656815452509918,1
03_01_0192,0.2397978834915468,0.7596988460682136,0.18217417537812802,1
03_01_0193,0.24517287484821723,0.9059477907009627,0.222113824308546,1
03_01_0194,0.2556994735739999,0.9576984082331245,0.24488297882786758,1
03_01_0195,0.20566754043724503,0.8086462707203814,0.16631228958281144,1
03_01_0196,0.19032482957244246,0.7879042635058636,0.14995774467115427,1
03_01_0197,0.16179907895633688,0.6327133161803349,0.10237243180138775,1
03_01_0198,0.11238715206401736,0.4351070297153347,0.04890043991274024,1
03_01_0199,0.07411133074066964,0.381360549697312,0.02826313783006107,1
03_01_0200,0.061063360656730556,0.402922843426405,0.024603822904981944,1
03_01_0201,0.07689132500328236,0.3106182885679859,0.02388385177824435,1
03_01_0202,0.06589025813182245,0.2915219885857119,0.019208459079014754,1
03_01_0203,0.059559500820526225,0.3136603770044243,0.01868145548156157,0
03_01_0204,0.06867667261192692,0.17549274172624424,0.012052257569302722,0
03_01_0205,0.07683851393336048,0.1399288411395612,0.01075192420958116,0
03_01_0206,0.07233405055430009,0.15313089084055181,0.011076577599485483,0
03_01_0207,0.05876706801655934,0.25636893354971885,0.01506605055524911,0
03_01_0208,0.0683838011764109,0.2478541477818784,0.016949208762664734,0
03_01_0209,0.06480200217626512,0.3234087803667383,0.020957536489148627,0
03_01_0210,0.06353423997892338,0.3319221726369976,0.02108842297064464,0
03_01_0211,0.058951438511275635,0.2515506114889059,0.014829270405662022,0
03_01_0212,0.05823460045879406,0.1594393144475673,0.009284884774278112,0
03_01_0213,0.06494054946895832,0.17241270881728935,0.011196576046026285,0
03_01_0214,0.06757453872731937,0.1153358279422555,0.007793765371931388,0
03_01_0215,0.0697207802371856,0.1091472730953055,0.0076098330409658755,0
03_01_0216,0.0642198265659887,0.12092463538856536,0.007765759112209086,0
03_01_0217,0.07203840760256391,0.11308674739802412,0.008146589203507046,0
03_01_0218,0.08014985340226176,0.09140760891208663,0.007326306454155019,0
03_01_0219,0.08666745041177891,0.0720063143288848,0.006240603676433588,0
03_01_0220,0.08059771205476492,0.04772291743521771,0.0038463579578569976,0
03_01_0221,0.08722610974591567,0.04086431558560218,0.0035644352759614684,0
03_01_0222,0.09420379759300222,0.07512116250964704,0.0070766987880098164,0
03_01_0223,0.09345710982767864,0.0705108716035257,0.006589742271496049,0
03_01_0224,0.10459014286903569,0.0997987486442455,0.010437965378852618,0
03_01_0225,0.09678116593494447,0.20203684112758155,0.019553361046140482,0
03_01_0226,0.09389539861160506,0.26013175404662886,0.024425174737744224,0
03_01_0227,0.08979357258553973,0.24374411185904987,0.02188665460051351,0
03_01_0228,0.08560996238879592,0.2922739998764247,0.025021566136643664,0
03_01_0229,0.08596379483415695,0.2760102120457988,0.0237268852404372,0
03_01_0230,0.10281414132562663,0.1985068122351687,0.020409307447246266,0
03_01_0231,0.10208647560269676,0.209368442686141,0.021373686416253347,0
03_01_0232,0.11644006175488977,0.2843585188858737,0.03311072349960013,0
03_01_0233,0.1166450011372558,0.25202910770067316,0.029397935554366587,0
03_01_0234,0.12868151233922379,0.2665048350349493,0.03429424521801263,0
03_01_0235,0.12820459006800466,0.2595039235393633,0.0332695941384029,0
03_01_0236,0.09303764136905569,0.34729668947258613,0.03231166484381077,0
03_01_0237,0.09099411832310311,0.38938220061046097,0.035431490035258556,0
03_01_0238,0.09373611299434426,0.37177098244902484,0.034848366818860166,0
03_01_0239,0.10323074803226796,0.3554713238873605,0.03669557066891283,0
03_01_0240,0.08870582849917025,0.34904233812330016,0.030962089784514858,0
03_01_0241,0.09244929618167817,0.1833905887012077,0.016954330851770272,0
03_01_0242,0.10778371122280121,0.056332678211111036,0.006071745120713378,0
03_01_0243,0.10368629898053755,0.0596692179958054,0.006186880377047951,0
03_01_0244,0.08497248285154124,0.06816154514297475,0.005791855725795976,0
03_01_0245,0.07614610950470216,0.09455317227315274,0.007199856209928457,0
03_01_0246,0.08134977847187626,0.14635774026585466,0.01190616974827168,0
03_01_0247,0.07150106790513955,0.19202904294653705,0.013730281639479305,0
03_01_0248,0.055595329665785224,0.20001073001803257,0.011119662472046885,0
03_01_0249,0.07053291910684924,0.1850229719337917,0.013050210312314967,0
03_01_0250,0.09521162559824982,0.2548189185616368,0.024261723469441474,0
03_01_0251,0.09644661531551495,0.3316796212354475,0.0319893768372909,0
03_01_0252,0.10151718722104962,0.2855761586694591,0.028990888365515655,0
03_01_0253,0.11640418761840249,0.41200265825347987,0.047958834730618634,1
03_01_0254,0.1379165972234282,0.5732124594185254,0.07905551188907545,1
03_01_0255,0.1526937248585949,0.6443000601923485,0.0983805761173866,1
03_01_0256,0.17267545130810943,0.7054715326020858,0.12181761527708881,1
03_01_0257,0.21211226545540204,0.8763822963800962,0.1858914342901898,1
03_01_0258,0.22830879147413896,0.9215662204071143,0.21040167004453825,1
03_01_0259,0.24890147527474638,0.9338366325390672,0.23243331550457505,1
03_01_0260,0.2522813623315572,0.9328442915621757,0.23533922871852203,1
03_01_0261,0.2452420371164766,0.9250552753418364,0.22686244017017512,1
03_01_0262,0.21704447513631683,0.932720744136059,0.2024418843597658,1
05_01_0003,0.38135773990017535,0.9620678440489133,0.36689201863712795,1
05_01_0004,0.4064135138911616,0.9589173892439236,0.38971698569396174,1
05_01_0005,0.40930949694288377,0.9615602496973195,0.3935757420838835,1
05_01_0006,0.36177685018537004,0.9675015855431026,0.35001967616713503,1
05_01_0007,0.309530084845553,0.9640610837639856,0.29840590905376224,1
05_01_0008,0.2620967225664239,0.9683282519370663,0.2537956612011795,1
05_01_0009,0.21831176616725195,0.9611606792857043,0.20983268546537773,1
05_01_0010,0.14926980990387792,0.9584596559575177,0.1430690906453149,1
05_01_0011,0.11723872873661721,0.8002478993523703,0.09382004639422029,1
05_01_0012,0.10379520545839747,0.7730444386087504,0.08023830633386678,1
05_01_0013,0.0853293610300811,0.7468894398353068,0.06373159866126192,1
05_01_0014,0.11146124802387714,0.7617228633091419,0.08490258099275812,1
05_01_0015,0.14423433357517368,0.771432127847488,0.11126699885856062,1
05_01_0016,0.1907823971834131,0.9091467887924468,0.17344920375742517,1
05_01_0017,0.22908481657640983,0.926493813381204,0.2122456652976116,1
05_01_0018,0.2872553697375514,0.9522083650302409,0.27352696596395115,1
05_01_0019,0.34606773742566954,0.9539911132895221,0.3301455461003005,1
05_01_0020,0.3668493060372811,0.951421054739201,0.34902815368033396,1
05_01_0021,0.38002685267170044,0.9628497159603454,0.3659087471522508,1
05_01_0022,0.3773183551390555,0.96396498150906,0.36372168123464854,1
05_01_0023,0.41191537798413574,0.9278404448357339,0.38219174754348,1
05_01_0024,0.4362362395429876,0.9263771021320582,0.40411926343281923,1
05_01_0025,0.45934566816276545,0.9283721206220044,0.42644371205079806,1
05_01_0026,0.40823589917721664,0.8988057188630444,0.36692476082567954,1
05_01_0027,0.38679438168437646,0.8347285890008607,0.3228683284568599,1
05_01_0028,0.33326380298621977,0.8569533400601075,0.28559152909017466,1
05_01_0029,0.2755340591726567,0.8213298592853981,0.2263043500486127,0
05_01_0030,0.19017152635650753,0.6248432371751343,0.11882739214713654,0
05_01_0031,0.11666766236415761,0.520687683540058,0.060747414860426834,0
05_01_0032,0.11573079744086674,0.4519274720717136,0.052301926728294444,0
05_01_0033,0.07842348299100749,0.3471627352510109,0.027225710863069286,0
05_01_0034,0.0940854080929382,0.21418238948088975,0.020151437520630144,0
05_01_0035,0.060596636595304634,0.33614682756740716,0.0203693671527667,0
05_01_0036,0.06188093810708011,0.32976501343019443,0.020406168385954302,0
05_01_0037,0.06413719284652111,0.3013065633587814,0.019324957160064698,0
05_01_0038,0.06913327726787691,0.24791045173459345,0.017138861997372263,0
05_01_0039,0.07511620012425958,0.2525259395011058,0.01896878900813173,0
05_01_0040,0.0714657780875825,0.14816051760776558,0.010588406672697935,0
05_01_0041,0.08682229690689124,0.10127178509924667,0.008792648994177678,0
05_01_0042,0.08705241493222843,0.07615721791911166,0.00662966973437865,0
05_01_0043,0.08372634474205551,0.05981271920578175,0.0050079003481830475,0
05_01_0044,0.0866723923324443,0.05032210064822625,0.004361536850375815,0
05_01_0045,0.08892012704026848,0.056862955009761795,0.00505626118335309,0
05_01_0046,0.09420290947690935,0.06681100774647246,0.006293791314802034,0
05_01_0047,0.10825203473307177,0.11629517253165933,0.01258918905618576,0
05_01_0048,0.11116388812870225,0.2676780176006923,0.029756129203076152,0
05_01_0049,0.11249898614565827,0.3753054422933284,0.0422214817529473,0
05_01_0050,0.12420253927721407,0.3809227236240463,0.04731156954249897,0
05_01_0051,0.1298411305881409,0.3790719873005288,0.04921913540539405,0
05_01_0052,0.13632830270285842,0.35543081746538646,0.048455280073345625,0
05_01_0053,0.11803117497710196,0.19968786086348816,0.02356939284638156,0
05_01_0054,0.11151566774620222,0.08581603704077306,0.009569832673934632,0
05_01_0055,0.12028997263158067,0.06343559916309517,0.00763066648719664,0
05_01_0056,0.10730943914961424,0.11391744229444928,0.012224416841975897,0
05_01_0057,0.1116081186982265,0.1153642309020079,0.012875584776040906,0
05_01_0058,0.08889653285636566,0.12701122771086015,0.01129085777732582,0
05_01_0059,0.07750880316821686,0.22944165289014387,0.017783747912452495,0
05_01_0060,0.07980163364717101,0.348387499396314,0.027801891594078663,0
05_01_0061,0.06823541379635141,0.2891432741752107,0.01972981095977739,0
05_01_0062,0.06071461490360048,0.40684537168387924,0.024701460067098932,0
05_01_0063,0.06407732728345406,0.5845552339478214,0.0374567370409306,0
05_01_0064,0.09132424167685269,0.5068269248139788,0.04628558457004785,0
05_01_0065,0.10135877892422437,0.400752657878046,0.040619800053156185,0
05_01_0066,0.0970172754025843,0.4234044470999085,0.04107754585097076,0
05_01_0067,0.08529484941863971,0.4715916709044464,0.04022434055687945,0
05_01_0068,0.0943110983721009,0.4663793821606174,0.04398475178966963,0
05_01_0069,0.1053685726016518,0.4360346304416996,0.04594434661453064,0
05_01_0070,0.08918053225420867,0.5125528202223922,0.04570973331582867,0
05_01_0071,0.10110106390972767,0.489308537461486,0.04946961371746907,0
05_01_0072,0.10453174451671299,0.4248210335165436,0.0444072837408773,0
05_01_0073,0.12436999638741282,0.3018826361206074,0.0375451423637426,0
05_01_0074,0.13031912988391806,0.33236629893446074,0.04331368687987713,0
05_01_0075,0.10690581279652263,0.2518146770964262,0.026920452729087333,0
05_01_0076,0.11249466193741696,0.2706755873861286,0.0304495586977143,0
05_01_0077,0.09349212163822387,0.1670329388605356,0.015616263837539206,0
05_01_0078,0.10139971076208099,0.27911041203974685,0.028301715051515578,0
05_01_0079,0.12198519453765426,0.31654514176137044,0.03861382069771012,0
05_01_0080,0.13796390948326492,0.4566823857133185,0.06300568732515376,0
05_01_0081,0.1510396972321352,0.6137778481571797,0.09270482035345187,0
05_01_0082,0.15092864713624646,0.7771441311509926,0.117293312344493,0
05_01_0083,0.16186938533899506,0.6169300260327479,0.09986208411109113,0
05_01_0084,0.1657063886862196,0.7360163659879085,0.12196261402181123,0
05_01_0085,0.13657890995470054,0.6780460945911368,0.09260679649829924,1
05_01_0086,0.14336903359598996,0.601265664620122,0.0862028772710375,1
05_01_0087,0.19559538531289322,0.6041791258997944,0.11817464892837731,1
05_01_0088,0.2455669334904438,0.7822581325128365,0.1920967307991385,1
05_01_0089,0.2870330866420849,0.774618183520819,0.22234104818506564,1
05_01_0090,0.3453852734389287,0.8606929342177091,0.29727066443173733,1
05_01_0091,0.37605326575401665,0.9483126734302656,0.35661607779937365,1
05_01_0092,0.3594561455648145,0.9510838711986899,0.34187294244994354,1
05_01_0093,0.3080424778223562,0.9392368780144383,0.2893248551657017,1
05_01_0094,0.28061667139098473,0.9350963057402677,0.2624036127468405,1
05_01_0095,0.25849300480832554,0.9342810654552306,0.24150511994504645,1
05_01_0096,0.21031309163542566,0.9388665428164422,0.1974559252527897,1
05_01_0097,0.1866021565443612,0.927998545435194,0.17316652984823755,1
05_01_0098,0.163389992972179,0.8759254857278257,0.14311745895722192,1
05_01_0099,0.13656030032148367,0.7234455835559735,0.09879394615665475,1
05_01_0100,0.09720496873964116,0.6048144688295979,0.05879097153586373,1
05_01_0101,0.09039742386359333,0.41761165472190037,0.037751017762272215,1
05_01_0102,0.11663300819965614,0.42000583491372656,0.04898654398739609,1
05_01_0103,0.14134513616936575,0.4820033201047791,0.0681288249142964,1
05_01_0104,0.15252109347756126,0.5646185081979954,0.08611623226802766,1
05_01_0105,0.16399440665913914,0.5952881992777509,0.09762393503174215,1
05_01_0106,0.20864626624581184,0.7828906905866575,0.16334721946951125,1
05_01_0107,0.23525302397104245,0.7920018878106961,0.18632083909824057,1
05_01_0108,0.24835762168549602,0.7864604701457317,0.195323451915051,1
05_01_0109,0.2650228159624937,0.869374001814749,0.23040394608552692,1
05_01_0110,0.318711632745788,0.9660328496278094,0.30788590679094546,1
05_01_0111,0.37990810269483344,0.957169144469226,0.36363631363334054,1
05_01_0112,0.39468932465124223,0.9448041410898367,0.3729041083744446,1
05_01_0113,0.39067365987573094,0.9483126404301563,0.37048076994326723,1
05_01_0114,0.35930832606134355,0.9479698092149631,0.3406134453057196,1
05_01_0115,0.3278254084699258,0.951749261520342,0.31200759041885634,1
05_01_0116,0.29983773004133774,0.959764813280891,0.2877737029876907,1
05_01_0117,0.22571985492281535,0.8084792620574409,0.18248982173971037,1
05_01_0118,0.1717234610113829,0.6337646629664876,0.10883226139131785,1
05_01_0119,0.13542711764372017,0.4390716885174814,0.05946221321488381,1
05_01_0120,0.11976785363678158,0.24649237706482832,0.029521862938882735,1
05_01_0121,0.1037752914892379,0.08654477102193021,0.008981208839670157,0
05_01_0122,0.06902743355868367,0.07759193803299612,0.00535597234726214,0
05_01_0123,0.07697286167154072,0.12530326292010366,0.009644950723741837,0
05_01_0124,0.08254429463664836,0.15770612866325068,0.01301774115038454,0
05_01_0125,0.07469229383430041,0.24408686518078934,0.01823140785517679,0
05_01_0126,0.07210022985180162,0.22230822922192248,0.016028474424847613,0
05_01_0127,0.07423244416236718,0.2052078520759752,0.015233080420909133,0
05_01_0128,0.07391741903952724,0.18925169036284356,0.013988996500489166,0
05_01_0129,0.069781213385323,0.15886267894011624,0.01108563049808431,0
05_01_0130,0.07337215391896336,0.13914727569731078,0.010209535329867516,0
